ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	GLOTTOLOG	COG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID	SCAIDS	SCAID	SCALOOSEID	ALIGNMENT
360	tail	XiangZhaiTang	sədaː	sədaː	s ə + d aː	ruma1248	1-23	3 7 9 1 7	AX_AX	SE_TA	16	16.S.C 16.E.V 16._._ 16.T.C 16.A.V	2.0 1.5 0.0 2.0 1.5	sə+daː	0	17	1889 1890	54	111	s ə + d aː
361	tail	PongNuea	sadɛa	sadɛa	s a + d ɛa		1-23	3 7 9 1 7	AX_AX	SA_TE	15	15.S.C 15.A.V 15._._ 15.T.C 15.E.V	2.0 1.5 0.0 2.0 1.5	sa+dɛa	0	17	1889 1890	54	111	s a + d ɛa
362	tail	NyaungGone	sada	sada	s a + d a		1-23	3 7 9 1 7	AX_AX	SA_TA	13	13.S.C 13.A.V 13._._ 13.T.C 13.A.V	2.0 1.5 0.0 2.0 1.5	sa+da	0	17	1889 1890	54	111	s a + d a
363	tail	NoeLae	sada	sada	s a + d a		1-23	3 7 9 1 7	AX_AX	SA_TA	12	12.S.C 12.A.V 12._._ 12.T.C 12.A.V	2.0 1.5 0.0 2.0 1.5	sa+da	0	17	1889 1890	54	111	s a + d a
364	tail	BanPaw	sada	sada	s a + d a		1-23	3 7 9 1 7	AX_AX	SA_TA	1	1.S.C 1.A.V 1._._ 1.T.C 1.A.V	2.0 1.5 0.0 2.0 1.5	sa+da	0	17	1889 1890	54	111	s a + d a
365	tail	ChaYeQing	khaɗaː	khaɗaː	kʰ a + ɗ aː		1-23	1 7 9 1 7	AX_AX	KA_TA	2	2.K.C 2.A.V 2._._ 2.T.C 2.A.V	2.0 1.5 0.0 2.0 1.5	kʰa+ɗaː	0	17	1891 1890	55	111	kʰ a + ɗ aː
366	tail	GuangKa	sataː	sataː	s a + t aː	ruma1248	1-23	3 7 9 1 7	AX_AX	SA_TA	4	4.S.C 4.A.V 4._._ 4.T.C 4.A.V	2.0 1.5 0.0 2.0 1.5	sa+taː	0	17	1889 1890	54	111	s a + t aː
367	tail	MangBang	sataː	sataː	s a + t aː	ruma1248	1-23	3 7 9 1 7	AX_AX	SA_TA	7	7.S.C 7.A.V 7._._ 7.T.C 7.A.V	2.0 1.5 0.0 2.0 1.5	sa+taː	0	17	1889 1890	54	111	s a + t aː
368	tail	NanSang	sataː	sataː	s a + t aː	ruma1248	1-23	3 7 9 1 7	AX_AX	SA_TA	11	11.S.C 11.A.V 11._._ 11.T.C 11.A.V	2.0 1.5 0.0 2.0 1.5	sa+taː	0	17	1889 1890	54	111	s a + t aː
1411	this	NamHsan	haɁɨː	haɁɨː	h a + ʔ ɨː		1-90	3 7 9 1 7	AX_AX	HA_HI	10	10.H.C 10.A.V 10._._ 10.H.C 10.I.V	2.0 1.5 0.0 2.0 1.5	ha+ʔɨː	0	91	1923 1925	226	112	h a + ʔ ɨː
1412	this	KhunHawt	Ɂanin	Ɂanin	ʔ a + n i n		2-90	1 7 9 4 7 4	AX_AXN	HA_NIN	6	6.H.C 6.A.V 6._._ 6.N.C 6.I.V 6.N.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+nin	0	155	1923 1922	227	112	ʔ a + n i n
1413	this	HtanHsan	Ɂanin	Ɂanin	ʔ a + n i n		2-90	1 7 9 4 7 4	AX_AXN	HA_NIN	5	5.H.C 5.A.V 5._._ 5.N.C 5.I.V 5.N.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+nin	0	155	1923 1922	227	112	ʔ a + n i n
1414	this	PangKham	niː	niː	n iː		3-90	4 7	AX	NI	14	14.N.C 14.I.V	2.0 1.5	niː	0	190	1922	228	112	- - - n iː
1415	this	ManLoi	naŋɁɨː	naŋɁɨː	n a ŋ + ʔ ɨː		4-90	4 7 4 9 1 7	AXN_AX	NAN_HI	8	8.N.C 8.A.V 8.N.c 8._._ 8.H.C 8.I.V	2.0 1.5 0.8 0.0 2.0 1.5	naŋ+ʔɨː	0	207	1922 1923	229	112	n a ŋ + ʔ - - ɨː
1416	this	MengDan	ɗuʔɯː	ɗuʔɯː	ɗ u + ʔ ɯː	khan1274	4-90	1 7 9 1 7	AX_AX	TY_HI	9	9.T.C 9.Y.V 9._._ 9.H.C 9.I.V	2.0 1.5 0.0 2.0 1.5	ɗu+ʔɯː	0	207	1924 1923	230	112	ɗ u - + ʔ - - ɯː
1417	this	ChuDongGua	ha?ɨ	ha?ɨ	h a ʔ ɨ		4-90	3 7 1 7	AXBZ	HAHI	3	3.H.C 3.A.V 3.H.C 3.I.V	2.0 1.5 1.75 0.8	haʔɨ	0	207	1923	231	112	- - - - h a ʔ ɨ
1418	this	XiangZhaiTang	Ɂaniː	Ɂaniː	ʔ a + n iː	ruma1248	3-90	1 7 9 4 7	AX_AX	HA_NI	16	16.H.C 16.A.V 16._._ 16.N.C 16.I.V	2.0 1.5 0.0 2.0 1.5	ʔa+niː	0	190	1923 1922	227	112	ʔ a + n iː
1419	this	PongNuea	nɨj	nɨj	n ɨ j		4-90	4 7 6	AXN	NIJ	15	15.N.C 15.I.V 15.J.c	2.0 1.5 0.8	nɨj	0	207	1922	228	112	n ɨ j - - - - -
1420	this	NyaungGone	ni	ni	n i		3-90	4 7	AX	NI	13	13.N.C 13.I.V	2.0 1.5	ni	0	190	1922	228	112	- - - n i
1421	this	NoeLae	ni	ni	n i		3-90	4 7	AX	NI	12	12.N.C 12.I.V	2.0 1.5	ni	0	190	1922	228	112	- - - n i
1422	this	BanPaw	nɨj	nɨj	n ɨ j		4-90	4 7 6	AXN	NIJ	1	1.N.C 1.I.V 1.J.c	2.0 1.5 0.8	nɨj	0	207	1922	228	112	n ɨ j - - - - -
1423	this	ChaYeQing	ʔanin	ʔanin	ʔ a + n i n		2-90	1 7 9 4 7 4	AX_AXN	HA_NIN	2	2.H.C 2.A.V 2._._ 2.N.C 2.I.V 2.N.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+nin	0	155	1923 1922	227	112	ʔ a + n i n
1424	this	GuangKa	niː	niː	n iː	ruma1248	3-90	4 7	AX	NI	4	4.N.C 4.I.V	2.0 1.5	niː	0	190	1922	228	112	- - - n iː
1425	this	MangBang	Ɂaniː	Ɂaniː	ʔ a + n iː	ruma1248	3-90	1 7 9 4 7	AX_AX	HA_NI	7	7.H.C 7.A.V 7._._ 7.N.C 7.I.V	2.0 1.5 0.0 2.0 1.5	ʔa+niː	0	190	1923 1922	227	112	ʔ a + n iː
1426	this	NanSang	Ɂani	Ɂani	ʔ a + n i	ruma1248	3-90	1 7 9 4 7	AX_AX	HA_NI	11	11.H.C 11.A.V 11._._ 11.N.C 11.I.V	2.0 1.5 0.0 2.0 1.5	ʔa+ni	0	190	1923 1922	227	112	ʔ a + n i
1270	three	NamHsan	Ɂuaj	Ɂuaj	ʔ ua j		1-81	1 7 6	AXN	HYJ	10	10.H.C 10.Y.V 10.J.c	2.0 1.5 0.8	ʔuaj	0	81	1948	195	113	ʔ ua j
1271	three	KhunHawt	Ɂuaj	Ɂuaj	ʔ ua j		1-81	1 7 6	AXN	HYJ	6	6.H.C 6.Y.V 6.J.c	2.0 1.5 0.8	ʔuaj	0	81	1948	195	113	ʔ ua j
1272	three	HtanHsan	Ɂuaj	Ɂuaj	ʔ ua j		1-81	1 7 6	AXN	HYJ	5	5.H.C 5.Y.V 5.J.c	2.0 1.5 0.8	ʔuaj	0	81	1948	195	113	ʔ ua j
1273	three	PangKham	Ɂuaj	Ɂuaj	ʔ ua j		1-81	1 7 6	AXN	HYJ	14	14.H.C 14.Y.V 14.J.c	2.0 1.5 0.8	ʔuaj	0	81	1948	195	113	ʔ ua j
1274	three	ManLoi	Ɂuaj	Ɂuaj	ʔ ua j		1-81	1 7 6	AXN	HYJ	8	8.H.C 8.Y.V 8.J.c	2.0 1.5 0.8	ʔuaj	0	81	1948	195	113	ʔ ua j
1275	three	MengDan	ʔoj	ʔoj	ʔ o j	khan1274	2-81	1 7 6	AXN	HUJ	9	9.H.C 9.U.V 9.J.c	2.0 1.5 0.8	ʔoj	0	148	1948	195	113	ʔ o j
1276	three	ChuDongGua	Ɂoj	Ɂoj	ʔ o j		2-81	1 7 6	AXN	HUJ	3	3.H.C 3.U.V 3.J.c	2.0 1.5 0.8	ʔoj	0	148	1948	195	113	ʔ o j
1277	three	XiangZhaiTang	Ɂoːj	Ɂoːj	ʔ oː j	ruma1248	2-81	1 7 6	AXN	HUJ	16	16.H.C 16.U.V 16.J.c	2.0 1.5 0.8	ʔoːj	0	148	1948	195	113	ʔ oː j
1278	three	PongNuea	Ɂoːj	Ɂoːj	ʔ oː j		2-81	1 7 6	AXN	HUJ	15	15.H.C 15.U.V 15.J.c	2.0 1.5 0.8	ʔoːj	0	148	1948	195	113	ʔ oː j
1279	three	NyaungGone	ʔoj	ʔoj	ʔ o j		2-81	1 7 6	AXN	HUJ	13	13.H.C 13.U.V 13.J.c	2.0 1.5 0.8	ʔoj	0	148	1948	195	113	ʔ o j
1280	three	NoeLae	Ɂoj	Ɂoj	ʔ o j		2-81	1 7 6	AXN	HUJ	12	12.H.C 12.U.V 12.J.c	2.0 1.5 0.8	ʔoj	0	148	1948	195	113	ʔ o j
1281	three	BanPaw	Ɂoj	Ɂoj	ʔ o j		2-81	1 7 6	AXN	HUJ	1	1.H.C 1.U.V 1.J.c	2.0 1.5 0.8	ʔoj	0	148	1948	195	113	ʔ o j
1282	three	ChaYeQing	ʔoːj	ʔoːj	ʔ oː j		2-81	1 7 6	AXN	HUJ	2	2.H.C 2.U.V 2.J.c	2.0 1.5 0.8	ʔoːj	0	148	1948	195	113	ʔ oː j
1283	three	GuangKa	ʔoːj	ʔoːj	ʔ oː j	ruma1248	2-81	1 7 6	AXN	HUJ	4	4.H.C 4.U.V 4.J.c	2.0 1.5 0.8	ʔoːj	0	148	1948	195	113	ʔ oː j
1284	three	MangBang	ʔoːj	ʔoːj	ʔ oː j	ruma1248	2-81	1 7 6	AXN	HUJ	7	7.H.C 7.U.V 7.J.c	2.0 1.5 0.8	ʔoːj	0	148	1948	195	113	ʔ oː j
1285	three	NanSang	Ɂoj	Ɂoj	ʔ o j	ruma1248	2-81	1 7 6	AXN	HUJ	11	11.H.C 11.U.V 11.J.c	2.0 1.5 0.8	ʔoj	0	148	1948	195	113	ʔ o j
561	tongue	NamHsan	kәrɗaɁ	kәrɗaɁ	k ə r + ɗ a ʔ		1-36	1 7 5 9 1 7 1	AXN_AXN	KER_TAH	10	10.K.C 10.E.V 10.R.c 10._._ 10.T.C 10.A.V 10.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kər+ɗaʔ	0	31	1967 1966	88	114	k ə r + ɗ a ʔ
562	tongue	KhunHawt	kәrɗaɁ	kәrɗaɁ	k ə r + ɗ a ʔ		1-36	1 7 5 9 1 7 1	AXN_AXN	KER_TAH	6	6.K.C 6.E.V 6.R.c 6._._ 6.T.C 6.A.V 6.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kər+ɗaʔ	0	31	1967 1966	88	114	k ə r + ɗ a ʔ
563	tongue	HtanHsan	kәrɗaɁ	kәrɗaɁ	k ə r + ɗ a ʔ		1-36	1 7 5 9 1 7 1	AXN_AXN	KER_TAH	5	5.K.C 5.E.V 5.R.c 5._._ 5.T.C 5.A.V 5.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kər+ɗaʔ	0	31	1967 1966	88	114	k ə r + ɗ a ʔ
564	tongue	PangKham	kaɗaɁ	kaɗaɁ	k a + ɗ a ʔ		1-36	1 7 9 1 7 1	AX_AXN	KA_TAH	14	14.K.C 14.A.V 14._._ 14.T.C 14.A.V 14.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+ɗaʔ	0	31	1967 1966	88	114	k a - + ɗ a ʔ
565	tongue	ManLoi	kaɗaɁ	kaɗaɁ	k a + ɗ a ʔ		1-36	1 7 9 1 7 1	AX_AXN	KA_TAH	8	8.K.C 8.A.V 8._._ 8.T.C 8.A.V 8.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+ɗaʔ	0	31	1967 1966	88	114	k a - + ɗ a ʔ
566	tongue	MengDan	kədɛʔ	kədɛʔ	k ə + d ɛ ʔ	khan1274	1-36	1 7 9 1 7 1	AX_AXN	KE_TEH	9	9.K.C 9.E.V 9._._ 9.T.C 9.E.V 9.H.c	2.0 1.5 0.0 2.0 1.5 0.8	kə+dɛʔ	0	31	1967 1966	88	114	k ə - + d ɛ ʔ
567	tongue	ChuDongGua	kaɗaʔ	kaɗaʔ	k a + ɗ a ʔ		1-36	1 7 9 1 7 1	AX_AXN	KA_TAH	3	3.K.C 3.A.V 3._._ 3.T.C 3.A.V 3.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+ɗaʔ	0	31	1967 1966	88	114	k a - + ɗ a ʔ
568	tongue	XiangZhaiTang	sɨdaʔ	sɨdaʔ	s ɨ + d a ʔ	ruma1248	1-36	3 7 9 1 7 1	AX_AXN	SI_TAH	16	16.S.C 16.I.V 16._._ 16.T.C 16.A.V 16.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sɨ+daʔ	0	31	1965 1966	89	114	s ɨ - + d a ʔ
569	tongue	PongNuea	sadaɁ	sadaɁ	s a + d a ʔ		1-36	3 7 9 1 7 1	AX_AXN	SA_TAH	15	15.S.C 15.A.V 15._._ 15.T.C 15.A.V 15.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+daʔ	0	31	1965 1966	89	114	s a - + d a ʔ
570	tongue	NyaungGone	sadăʔ	sadăʔ	s a + d ă ʔ		1-36	3 7 9 1 7 1	AX_AXN	SA_TAH	13	13.S.C 13.A.V 13._._ 13.T.C 13.A.V 13.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+dăʔ	0	31	1965 1966	89	114	s a - + d ă ʔ
571	tongue	NoeLae	sadăɁ	sadăɁ	s a + d ă ʔ		1-36	3 7 9 1 7 1	AX_AXN	SA_TAH	12	12.S.C 12.A.V 12._._ 12.T.C 12.A.V 12.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+dăʔ	0	31	1965 1966	89	114	s a - + d ă ʔ
572	tongue	BanPaw	sɨdăʔ	sɨdăʔ	s ɨ + d ă ʔ		1-36	3 7 9 1 7 1	AX_AXN	SI_TAH	1	1.S.C 1.I.V 1._._ 1.T.C 1.A.V 1.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sɨ+dăʔ	0	31	1965 1966	89	114	s ɨ - + d ă ʔ
573	tongue	ChaYeQing	khadaʔ	khadaʔ	kʰ a + d a ʔ		1-36	1 7 9 1 7 1	AX_AXN	KA_TAH	2	2.K.C 2.A.V 2._._ 2.T.C 2.A.V 2.H.c	2.0 1.5 0.0 2.0 1.5 0.8	kʰa+daʔ	0	31	1967 1966	88	114	kʰ a - + d a ʔ
574	tongue	GuangKa	sataɁ	sataɁ	s a + t a ʔ	ruma1248	1-36	3 7 9 1 7 1	AX_AXN	SA_TAH	4	4.S.C 4.A.V 4._._ 4.T.C 4.A.V 4.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+taʔ	0	31	1965 1966	89	114	s a - + t a ʔ
575	tongue	MangBang	sətaːɁ	sətaːɁ	s ə + t aː ʔ	ruma1248	1-36	3 7 9 1 7 1	AX_AXN	SE_TAH	7	7.S.C 7.E.V 7._._ 7.T.C 7.A.V 7.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sə+taːʔ	0	31	1965 1966	89	114	s ə - + t aː ʔ
576	tongue	NanSang	sataɁ	sataɁ	s a + t a ʔ	ruma1248	1-36	3 7 9 1 7 1	AX_AXN	SA_TAH	11	11.S.C 11.A.V 11._._ 11.T.C 11.A.V 11.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+taʔ	0	31	1965 1966	89	114	s a - + t a ʔ
577	tooth	NamHsan	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	10	10.R.C 10.A.V 10.N.c	2.0 1.5 0.8	r̥aːŋ	0	32	1998	90	115	r̥ aː ŋ
578	tooth	KhunHawt	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	6	6.R.C 6.A.V 6.N.c	2.0 1.5 0.8	r̥aːŋ	0	32	1998	90	115	r̥ aː ŋ
579	tooth	HtanHsan	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	5	5.R.C 5.A.V 5.N.c	2.0 1.5 0.8	r̥aːŋ	0	32	1998	90	115	r̥ aː ŋ
580	tooth	PangKham	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	14	14.R.C 14.A.V 14.N.c	2.0 1.5 0.8	r̥aːŋ	0	32	1998	90	115	r̥ aː ŋ
581	tooth	ManLoi	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	8	8.R.C 8.A.V 8.N.c	2.0 1.5 0.8	r̥aːŋ	0	32	1998	90	115	r̥ aː ŋ
582	tooth	MengDan	r̥ɛːŋ	r̥ɛːŋ	r̥ ɛː ŋ	khan1274	1-37	5 7 4	AXN	REN	9	9.R.C 9.E.V 9.N.c	2.0 1.5 0.8	r̥ɛːŋ	0	32	1998	90	115	r̥ ɛː ŋ
583	tooth	ChuDongGua	ʂaːŋ	ʂaːŋ	ʂ aː ŋ		1-37	3 7 4	AXN	SAN	3	3.S.C 3.A.V 3.N.c	2.0 1.5 0.8	ʂaːŋ	0	32	1998	90	115	ʂ aː ŋ
584	tooth	XiangZhaiTang	r̥aːŋ	r̥aːŋ	r̥ aː ŋ	ruma1248	1-37	5 7 4	AXN	RAN	16	16.R.C 16.A.V 16.N.c	2.0 1.5 0.8	r̥aːŋ	0	32	1998	90	115	r̥ aː ŋ
585	tooth	PongNuea	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	15	15.R.C 15.A.V 15.N.c	2.0 1.5 0.8	r̥aːŋ	0	32	1998	90	115	r̥ aː ŋ
586	tooth	NyaungGone	r̥ak	r̥ak	r̥ a k		1-37	5 7 1	AXN	RAK	13	13.R.C 13.A.V 13.K.c	2.0 1.5 0.8	r̥ak	0	32	1998	90	115	r̥ a k
587	tooth	NoeLae	r̥aŋ	r̥aŋ	r̥ a ŋ		1-37	5 7 4	AXN	RAN	12	12.R.C 12.A.V 12.N.c	2.0 1.5 0.8	r̥aŋ	0	32	1998	90	115	r̥ a ŋ
588	tooth	BanPaw	r̥aŋ	r̥aŋ	r̥ a ŋ		1-37	5 7 4	AXN	RAN	1	1.R.C 1.A.V 1.N.c	2.0 1.5 0.8	r̥aŋ	0	32	1998	90	115	r̥ a ŋ
589	tooth	ChaYeQing	xaːŋ	xaːŋ	x aː ŋ		1-37	3 7 4	AXN	GAN	2	2.G.C 2.A.V 2.N.c	2.0 1.5 0.8	xaːŋ	0	32	1998	90	115	x aː ŋ
590	tooth	GuangKa	ᶊaːŋ	ᶊaːŋ	sʲ aː ŋ	ruma1248	1-37	3 7 4	AXN	SAN	4	4.S.C 4.A.V 4.N.c	2.0 1.5 0.8	sʲaːŋ	0	32	1998	90	115	sʲ aː ŋ
591	tooth	MangBang	xaːŋ	xaːŋ	x aː ŋ	ruma1248	1-37	3 7 4	AXN	GAN	7	7.G.C 7.A.V 7.N.c	2.0 1.5 0.8	xaːŋ	0	32	1998	90	115	x aː ŋ
592	tooth	NanSang	xaːŋ	xaːŋ	x aː ŋ	ruma1248	1-37	3 7 4	AXN	GAN	11	11.G.C 11.A.V 11.N.c	2.0 1.5 0.8	xaːŋ	0	32	1998	90	115	x aː ŋ
193	tree	NamHsan	ɗɨŋ heː	ɗɨŋ heː	ɗ ɨ ŋ + h eː		1-13	1 7 4 9 3 7	AXN_AX	TIN_HE	10	10.T.C 10.I.V 10.N.c 10._._ 10.H.C 10.E.V	2.0 1.5 0.8 0.0 2.0 1.5	ɗɨŋ+heː	0	6	2016 2015	33	116	ɗ ɨ ŋ + h eː -
194	tree	KhunHawt	ɗәŋ hej	ɗәŋ hej	ɗ ə ŋ + h e j		1-13	1 7 4 9 3 7 6	AXN_AXN	TEN_HEJ	6	6.T.C 6.E.V 6.N.c 6._._ 6.H.C 6.E.V 6.J.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	ɗəŋ+hej	0	6	2016 2015	33	116	ɗ ə ŋ + h e j
195	tree	HtanHsan	ɗɨŋ hej	ɗɨŋ hej	ɗ ɨ ŋ + h e j		1-13	1 7 4 9 3 7 6	AXN_AXN	TIN_HEJ	5	5.T.C 5.I.V 5.N.c 5._._ 5.H.C 5.E.V 5.J.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	ɗɨŋ+hej	0	6	2016 2015	33	116	ɗ ɨ ŋ + h e j
196	tree	PangKham	hej	hej	h e j		1-13	3 7 6	AXN	HEJ	14	14.H.C 14.E.V 14.J.c	2.0 1.5 0.8	hej	0	6	2015	34	116	- - - - h e j
197	tree	ManLoi	daŋ heː	daŋ heː	d a ŋ + h eː		1-13	1 7 4 9 3 7	AXN_AX	TAN_HE	8	8.T.C 8.A.V 8.N.c 8._._ 8.H.C 8.E.V	2.0 1.5 0.8 0.0 2.0 1.5	daŋ+heː	0	6	2016 2015	33	116	d a ŋ + h eː -
198	tree	MengDan	hi	hi	h i	khan1274	2-13	3 7	AX	HI	9	9.H.C 9.I.V	2.0 1.5	hi	0	106	2015	34	116	h i
199	tree	ChuDongGua	hi	hi	h i		2-13	3 7	AX	HI	3	3.H.C 3.I.V	2.0 1.5	hi	0	106	2015	34	116	h i
200	tree	XiangZhaiTang	daŋhej	daŋhej	d a ŋ + h e j	ruma1248	1-13	1 7 4 9 3 7 6	AXN_AXN	TAN_HEJ	16	16.T.C 16.A.V 16.N.c 16._._ 16.H.C 16.E.V 16.J.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	daŋ+hej	0	6	2016 2015	33	116	d a ŋ + h e j
201	tree	PongNuea	hej	hej	h e j		1-13	3 7 6	AXN	HEJ	15	15.H.C 15.E.V 15.J.c	2.0 1.5 0.8	hej	0	6	2015	34	116	- - - - h e j
202	tree	NyaungGone	he	he	h e		2-13	3 7	AX	HE	13	13.H.C 13.E.V	2.0 1.5	he	0	106	2015	34	116	h e
203	tree	NoeLae	he	he	h e		2-13	3 7	AX	HE	12	12.H.C 12.E.V	2.0 1.5	he	0	106	2015	34	116	h e
204	tree	BanPaw	he	he	h e		2-13	3 7	AX	HE	1	1.H.C 1.E.V	2.0 1.5	he	0	106	2015	34	116	h e
205	tree	ChaYeQing	hɔːj	hɔːj	h ɔː j		3-13	3 7 6	AXN	HUJ	2	2.H.C 2.U.V 2.J.c	2.0 1.5 0.8	hɔːj	0	165	2015	34	116	- - - - h ɔː j
206	tree	GuangKa	taŋhɔːj	taŋhɔːj	t a ŋ + h ɔː j	ruma1248	3-13	1 7 4 9 3 7 6	AXN_AXN	TAN_HUJ	4	4.T.C 4.A.V 4.N.c 4._._ 4.H.C 4.U.V 4.J.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	taŋ+hɔːj	0	165	2016 2015	33	116	t a ŋ + h ɔː j
207	tree	MangBang	taŋhɔːj	taŋhɔːj	t a ŋ + h ɔː j	ruma1248	3-13	1 7 4 9 3 7 6	AXN_AXN	TAN_HUJ	7	7.T.C 7.A.V 7.N.c 7._._ 7.H.C 7.U.V 7.J.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	taŋ+hɔːj	0	165	2016 2015	33	116	t a ŋ + h ɔː j
208	tree	NanSang	taŋhɔj	taŋhɔj	t a ŋ + h ɔ j	ruma1248	3-13	1 7 4 9 3 7 6	AXN_AXN	TAN_HUJ	11	11.T.C 11.A.V 11.N.c 11._._ 11.H.C 11.U.V 11.J.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	taŋ+hɔj	0	165	2016 2015	33	116	t a ŋ + h ɔ j
1254	two	NamHsan	Ɂar	Ɂar	ʔ a r		1-80	1 7 5	AXN	HAR	10	10.H.C 10.A.V 10.R.c	2.0 1.5 0.8	ʔar	0	80	2040	193	117	ʔ a r
1255	two	KhunHawt	Ɂar	Ɂar	ʔ a r		1-80	1 7 5	AXN	HAR	6	6.H.C 6.A.V 6.R.c	2.0 1.5 0.8	ʔar	0	80	2040	193	117	ʔ a r
1256	two	HtanHsan	Ɂa:	Ɂa:	ʔ aː		2-80	1 7	AX	HA	5	5.H.C 5.A.V	2.0 1.5	ʔaː	0	147	2040	193	117	ʔ aː - - -
1257	two	PangKham	Ɂaː	Ɂaː	ʔ aː		2-80	1 7	AX	HA	14	14.H.C 14.A.V	2.0 1.5	ʔaː	0	147	2040	193	117	ʔ aː - - -
1258	two	ManLoi	Ɂɛː	Ɂɛː	ʔ ɛː		2-80	1 7	AX	HE	8	8.H.C 8.E.V	2.0 1.5	ʔɛː	0	147	2040	193	117	ʔ ɛː - - -
1259	two	MengDan	ʔɛː	ʔɛː	ʔ ɛː	khan1274	2-80	1 7	AX	HE	9	9.H.C 9.E.V	2.0 1.5	ʔɛː	0	147	2040	193	117	ʔ ɛː - - -
1260	two	ChuDongGua	Ɂaː	Ɂaː	ʔ aː		2-80	1 7	AX	HA	3	3.H.C 3.A.V	2.0 1.5	ʔaː	0	147	2040	193	117	ʔ aː - - -
1261	two	XiangZhaiTang	Ɂaː	Ɂaː	ʔ aː	ruma1248	2-80	1 7	AX	HA	16	16.H.C 16.A.V	2.0 1.5	ʔaː	0	147	2040	193	117	ʔ aː - - -
1262	two	PongNuea	Ɂaː	Ɂaː	ʔ aː		2-80	1 7	AX	HA	15	15.H.C 15.A.V	2.0 1.5	ʔaː	0	147	2040	193	117	ʔ aː - - -
1263	two	NyaungGone	haʔa	haʔa	h a + ʔ a		2-80	3 7 9 1 7	AX_AX	HA_HA	13	13.H.C 13.A.V 13._._ 13.H.C 13.A.V	2.0 1.5 0.0 2.0 1.5	ha+ʔa	0	147	2040 2041	194	117	h a + ʔ a
1264	two	NoeLae	Ɂa	Ɂa	ʔ a		2-80	1 7	AX	HA	12	12.H.C 12.A.V	2.0 1.5	ʔa	0	147	2040	193	117	ʔ a - - -
1265	two	BanPaw	Ɂa	Ɂa	ʔ a		2-80	1 7	AX	HA	1	1.H.C 1.A.V	2.0 1.5	ʔa	0	147	2040	193	117	ʔ a - - -
1266	two	ChaYeQing	ʔeː	ʔeː	ʔ eː		2-80	1 7	AX	HE	2	2.H.C 2.E.V	2.0 1.5	ʔeː	0	147	2040	193	117	ʔ eː - - -
1267	two	GuangKa	ʔɛː	ʔɛː	ʔ ɛː	ruma1248	2-80	1 7	AX	HE	4	4.H.C 4.E.V	2.0 1.5	ʔɛː	0	147	2040	193	117	ʔ ɛː - - -
1268	two	MangBang	ʔɛː	ʔɛː	ʔ ɛː	ruma1248	2-80	1 7	AX	HE	7	7.H.C 7.E.V	2.0 1.5	ʔɛː	0	147	2040	193	117	ʔ ɛː - - -
1269	two	NanSang	Ɂaː	Ɂaː	ʔ aː	ruma1248	2-80	1 7	AX	HA	11	11.H.C 11.A.V	2.0 1.5	ʔaː	0	147	2040	193	117	ʔ aː - - -
129	water	NamHsan	ʔoːm	ʔoːm	ʔ oː m		1-9	1 7 4	AXN	HUM	10	10.H.C 10.U.V 10.M.c	2.0 1.5 0.8	ʔoːm	0	90	2058	27	118	ʔ oː m
130	water	KhunHawt	ʔoːm	ʔoːm	ʔ oː m		1-9	1 7 4	AXN	HUM	6	6.H.C 6.U.V 6.M.c	2.0 1.5 0.8	ʔoːm	0	90	2058	27	118	ʔ oː m
